id,date,user,pc,url,activity,content
H-C1013-12,05/14/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-12,05/14/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-12,05/14/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-12,05/14/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-12,05/14/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-12,05/14/2011 13:05:00,C1018,PC-C1018,https://intranet.dtaa.com/home,WWW Visit,
H-C1019-12,05/14/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-13,05/15/2011 13:05:00,C1000,PC-C1000,https://intranet.dtaa.com/home,WWW Visit,
H-C1001-13,05/15/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-13,05/15/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-13,05/15/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-13,05/15/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-13,05/15/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-13,05/15/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-13,05/15/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-13,05/15/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-13,05/15/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-13,05/15/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-13,05/15/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-13,05/15/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-13,05/15/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-13,05/15/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-13,05/15/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-13,05/15/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-13,05/15/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-13,05/15/2011 13:05:00,C1018,PC-C1018,https://intranet.dtaa.com/home,WWW Visit,
H-C1019-13,05/15/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-14,05/16/2011 13:05:00,C1000,PC-C1000,https://intranet.dtaa.com/home,WWW Visit,
H-C1001-14,05/16/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-14,05/16/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-14,05/16/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-14,05/16/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-14,05/16/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-14,05/16/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-14,05/16/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-14,05/16/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-14,05/16/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-14,05/16/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-14,05/16/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-14,05/16/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-14,05/16/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-14,05/16/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-14,05/16/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-14,05/16/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-14,05/16/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-14,05/16/2011 13:05:00,C1018,PC-C1018,https://intranet.dtaa.com/home,WWW Visit,
H-C1019-14,05/16/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-15,05/17/2011 13:05:00,C1000,PC-C1000,https://intranet.dtaa.com/home,WWW Visit,
H-C1001-15,05/17/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-15,05/17/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-15,05/17/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-15,05/17/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-15,05/17/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-15,05/17/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-15,05/17/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-15,05/17/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-15,05/17/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-15,05/17/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-15,05/17/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-15,05/17/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-15,05/17/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-15,05/17/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-15,05/17/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-15,05/17/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-15,05/17/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-15,05/17/2011 13:05:00,C1018,PC-C1018,https://intranet.dtaa.com/home,WWW Visit,
H-C1019-15,05/17/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-16,05/18/2011 13:05:00,C1000,PC-C1000,https://dropbox.com/upload,WWW Upload,
H-C1001-16,05/18/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-16,05/18/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-16,05/18/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-16,05/18/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-16,05/18/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-16,05/18/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-16,05/18/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-16,05/18/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-16,05/18/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-16,05/18/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-16,05/18/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-16,05/18/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-16,05/18/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-16,05/18/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-16,05/18/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-16,05/18/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-16,05/18/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-16,05/18/2011 13:05:00,C1018,PC-C1018,https://intranet.dtaa.com/home,WWW Visit,
H-C1019-16,05/18/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-17,05/19/2011 13:05:00,C1000,PC-C1000,https://dropbox.com/upload,WWW Upload,
H-C1001-17,05/19/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-17,05/19/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-17,05/19/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-17,05/19/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-17,05/19/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-17,05/19/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-17,05/19/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-17,05/19/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-17,05/19/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-17,05/19/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-17,05/19/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-17,05/19/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-17,05/19/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-17,05/19/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-17,05/19/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-17,05/19/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-17,05/19/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-17,05/19/2011 13:05:00,C1018,PC-C1018,https://intranet.dtaa.com/home,WWW Visit,
H-C1019-17,05/19/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-18,05/20/2011 13:05:00,C1000,PC-C1000,https://dropbox.com/upload,WWW Upload,
H-C1001-18,05/20/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-18,05/20/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-18,05/20/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-18,05/20/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-18,05/20/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-18,05/20/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-18,05/20/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-18,05/20/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-18,05/20/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-18,05/20/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-18,05/20/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-18,05/20/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-18,05/20/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-18,05/20/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-18,05/20/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-18,05/20/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-18,05/20/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-18,05/20/2011 13:05:00,C1018,PC-C1018,https://wetransfer.com/upload,WWW Upload,
H-C1019-18,05/20/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-19,05/21/2011 13:05:00,C1000,PC-C1000,https://dropbox.com/upload,WWW Upload,
H-C1001-19,05/21/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-19,05/21/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-19,05/21/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-19,05/21/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-19,05/21/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-19,05/21/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-19,05/21/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-19,05/21/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-19,05/21/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-19,05/21/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-19,05/21/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-19,05/21/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-19,05/21/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-19,05/21/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-19,05/21/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-19,05/21/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-19,05/21/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-19,05/21/2011 13:05:00,C1018,PC-C1018,https://wetransfer.com/upload,WWW Upload,
H-C1019-19,05/21/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-20,05/22/2011 13:05:00,C1000,PC-C1000,https://dropbox.com/upload,WWW Upload,
H-C1001-20,05/22/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-20,05/22/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-20,05/22/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-20,05/22/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-20,05/22/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-20,05/22/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-20,05/22/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-20,05/22/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-20,05/22/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-20,05/22/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-20,05/22/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-20,05/22/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-20,05/22/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-20,05/22/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-20,05/22/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-20,05/22/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-20,05/22/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-20,05/22/2011 13:05:00,C1018,PC-C1018,https://wetransfer.com/upload,WWW Upload,
H-C1019-20,05/22/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-21,05/23/2011 13:05:00,C1000,PC-C1000,https://dropbox.com/upload,WWW Upload,
H-C1001-21,05/23/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-21,05/23/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-21,05/23/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-21,05/23/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-21,05/23/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-21,05/23/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-21,05/23/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-21,05/23/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-21,05/23/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-21,05/23/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-21,05/23/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-21,05/23/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-21,05/23/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-21,05/23/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-21,05/23/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-21,05/23/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-21,05/23/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-21,05/23/2011 13:05:00,C1018,PC-C1018,https://wetransfer.com/upload,WWW Upload,
H-C1019-21,05/23/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-22,05/24/2011 13:05:00,C1000,PC-C1000,https://dropbox.com/upload,WWW Upload,
H-C1001-22,05/24/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-22,05/24/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-22,05/24/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-22,05/24/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-22,05/24/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-22,05/24/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-22,05/24/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-22,05/24/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-22,05/24/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-22,05/24/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-22,05/24/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-22,05/24/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-22,05/24/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-22,05/24/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-22,05/24/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-22,05/24/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-22,05/24/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-22,05/24/2011 13:05:00,C1018,PC-C1018,https://wetransfer.com/upload,WWW Upload,
H-C1019-22,05/24/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-C1000-23,05/25/2011 13:05:00,C1000,PC-C1000,https://dropbox.com/upload,WWW Upload,
H-C1001-23,05/25/2011 13:05:00,C1001,PC-C1001,https://intranet.dtaa.com/home,WWW Visit,
H-C1002-23,05/25/2011 13:05:00,C1002,PC-C1002,https://intranet.dtaa.com/home,WWW Visit,
H-C1003-23,05/25/2011 13:05:00,C1003,PC-C1003,https://intranet.dtaa.com/home,WWW Visit,
H-C1004-23,05/25/2011 13:05:00,C1004,PC-C1004,https://intranet.dtaa.com/home,WWW Visit,
H-C1005-23,05/25/2011 13:05:00,C1005,PC-C1005,https://intranet.dtaa.com/home,WWW Visit,
H-C1006-23,05/25/2011 13:05:00,C1006,PC-C1006,https://intranet.dtaa.com/home,WWW Visit,
H-C1007-23,05/25/2011 13:05:00,C1007,PC-C1007,https://intranet.dtaa.com/home,WWW Visit,
H-C1008-23,05/25/2011 13:05:00,C1008,PC-C1008,https://intranet.dtaa.com/home,WWW Visit,
H-C1009-23,05/25/2011 13:05:00,C1009,PC-C1009,https://intranet.dtaa.com/home,WWW Visit,
H-C1010-23,05/25/2011 13:05:00,C1010,PC-C1010,https://intranet.dtaa.com/home,WWW Visit,
H-C1011-23,05/25/2011 13:05:00,C1011,PC-C1011,https://intranet.dtaa.com/home,WWW Visit,
H-C1012-23,05/25/2011 13:05:00,C1012,PC-C1012,https://intranet.dtaa.com/home,WWW Visit,
H-C1013-23,05/25/2011 13:05:00,C1013,PC-C1013,https://intranet.dtaa.com/home,WWW Visit,
H-C1014-23,05/25/2011 13:05:00,C1014,PC-C1014,https://intranet.dtaa.com/home,WWW Visit,
H-C1015-23,05/25/2011 13:05:00,C1015,PC-C1015,https://intranet.dtaa.com/home,WWW Visit,
H-C1016-23,05/25/2011 13:05:00,C1016,PC-C1016,https://intranet.dtaa.com/home,WWW Visit,
H-C1017-23,05/25/2011 13:05:00,C1017,PC-C1017,https://intranet.dtaa.com/home,WWW Visit,
H-C1018-23,05/25/2011 13:05:00,C1018,PC-C1018,https://wetransfer.com/upload,WWW Upload,
H-C1019-23,05/25/2011 13:05:00,C1019,PC-C1019,https://intranet.dtaa.com/home,WWW Visit,
H-U-MOHAMMED-0-0,05/02/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-1-0,05/03/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-2-0,05/04/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-3-0,05/05/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-4-0,05/06/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-5-0,05/07/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-6-0,05/08/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-7-0,05/09/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-8-0,05/10/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-9-0,05/11/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-10-0,05/12/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-11-0,05/13/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-12-0,05/14/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-13-0,05/15/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-14-0,05/16/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-15-0,05/17/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-16-0,05/18/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-17-0,05/19/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
H-U-MOHAMMED-18-0,05/20/2011 11:00:00,U-MOHAMMED,PC-U-MOHAMMED,https://intranet.dtaa.com/dashboard,WWW Visit,
